Kab/Kota,Tahun,Bulan,Beras Premium,Beras Medium,Beras SPHP,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Bulan_num,Periode,SPHP_covered,bulan_num
Kab. Probolinggo,2024,Juli,14421.0,12472.0,12746.0,13356.0,25320.0,35426.0,41579.0,116590.0,48984.0,34836.0,26836.0,16492.0,16828.0,15961.0,10169.0,11867.0,34951.0,29607.0,33049.0,9659.0,7,2024-07-01,True,7
Kab. Probolinggo,2024,Agustus,14369.0,12439.0,12746.0,13356.0,20508.0,35034.0,40301.5,116475.0,53121.0,33712.0,26153.0,16439.0,16831.0,15900.0,9995.0,11432.0,35373.0,30525.0,33407.0,9659.0,8,2024-08-01,True,8
Kab. Probolinggo,2024,September,14394.0,12479.0,12605.0,13356.0,22544.0,35000.0,34083.5,116737.0,31246.0,32912.0,25632.0,16232.0,16932.0,16070.0,9696.0,11951.0,33140.0,28404.0,31807.0,9756.0,9,2024-09-01,True,9
Kab. Probolinggo,2024,Oktober,14273.0,12534.0,12424.0,13356.0,23288.0,35161.0,29591.5,117356.0,28814.0,34339.0,25839.0,16280.0,17020.0,16217.0,9434.0,12008.0,36085.0,27220.0,31644.0,9992.0,10,2024-10-01,True,10
Kab. Probolinggo,2024,November,14354.0,12500.0,12028.0,13356.0,32815.0,35574.0,27627.5,116574.0,26370.0,35111.0,25556.0,16569.0,17130.0,16511.0,9430.0,11963.0,35315.0,29259.0,32259.0,9981.0,11,2024-11-01,True,11
Kab. Probolinggo,2024,Desember,14433.0,12509.0,11984.0,13356.0,38256.0,36512.0,33582.5,116651.0,30930.0,35023.0,26930.0,16626.0,17177.0,16551.0,9451.0,12105.0,34093.0,29651.0,32279.0,10023.0,12,2024-12-01,True,12
Kab. Probolinggo,2025,Januari,14499.0,12418.0,11641.0,13356.0,35586.0,38505.0,54201.5,116627.0,75480.0,35628.0,27930.0,16686.0,19863.0,18685.0,8102.0,11692.0,31530.0,28402.0,30410.0,10000.0,1,2025-01-01,True,1
Kab. Probolinggo,2025,Februari,14588.0,12566.0,11600.0,13356.0,30055.0,38046.0,55675.5,113266.0,53960.0,34947.0,26202.0,16990.0,21047.0,19007.0,8213.0,11794.0,33269.0,28866.0,31375.0,9995.0,2,2025-02-01,True,2
Kab. Probolinggo,2025,Maret,14617.0,12605.0,11600.0,13356.0,38584.0,38813.0,53842.5,113772.0,89935.0,36253.0,28015.0,16976.0,20979.0,18793.0,8241.0,11806.0,35133.0,27973.0,32419.0,9035.0,3,2025-03-01,True,3
Kab. Probolinggo,2025,April,14571.0,12534.0,11600.0,13356.0,43770.0,38469.0,51323.5,113875.0,74915.0,33137.0,25720.0,17316.0,20657.0,19174.0,8047.0,11777.0,34900.0,28400.0,32098.0,8885.0,4,2025-04-01,True,4
Kab. Probolinggo,2025,Mei,14391.0,12468.0,11600.0,13356.0,37000.0,36557.0,46321.0,112336.0,36464.0,30900.0,26030.0,17065.0,19968.0,18413.0,8094.0,11571.0,33000.0,27783.0,31897.0,8544.0,5,2025-05-01,True,5
Kab. Probolinggo,2025,Juni,14500.0,12638.0,11600.0,13356.0,37955.0,31450.0,48211.0,112250.0,38375.0,31837.0,26625.0,16652.0,20113.0,17971.0,8292.0,11746.0,33302.0,29318.0,32279.0,8631.0,6,2025-06-01,True,6
Kab. Probolinggo,2025,Juli,14724.0,13051.0,11600.0,13356.0,36587.0,30230.0,41579.0,115922.0,59039.0,32248.0,26953.0,16461.0,20014.0,15360.0,8473.0,11903.0,30370.0,28296.0,31423.0,8915.0,7,2025-07-01,True,7
Kab. Probolinggo,2025,Agustus,15330.0,13914.0,11600.0,13356.0,45481.0,29840.0,40301.5,117938.0,28691.0,32819.0,26933.0,16184.0,19858.0,15469.0,8449.0,11946.0,29737.0,29342.0,30342.0,9019.0,8,2025-08-01,True,8
Kab. Pulang Pisau,2024,Januari,16871.0,14452.0,13000.0,11636.0,38710.0,36355.0,60645.0,150000.0,51613.0,45323.0,33000.0,17726.0,15000.0,14000.0,10419.0,14000.0,42258.0,35323.0,29935.0,10000.0,1,2024-01-01,True,1
Kab. Pulang Pisau,2024,Februari,17121.0,15034.0,13000.0,11636.0,32759.0,37034.0,82069.0,150000.0,62241.0,39345.0,33372.0,17414.0,15000.0,14000.0,10000.0,14000.0,44379.0,34821.0,29652.0,10000.0,2,2024-02-01,True,2
Kab. Pulang Pisau,2024,Maret,17793.0,15276.0,13000.0,11636.0,29276.0,43207.0,85690.0,150000.0,85172.0,40138.0,34200.0,17810.0,16879.0,15448.0,10000.0,14000.0,43333.0,30808.0,29625.0,10000.0,3,2024-03-01,True,3
Kab. Pulang Pisau,2024,April,17621.0,14241.0,13000.0,11636.0,45690.0,44103.0,65172.0,151429.0,70690.0,44966.0,32272.0,18000.0,16241.0,15529.0,10000.0,13931.0,43000.0,32455.0,30120.0,10000.0,4,2024-04-01,True,4
Kab. Pulang Pisau,2024,Mei,17500.0,13500.0,13000.0,11636.0,41387.0,41355.0,49355.0,150000.0,48710.0,43903.0,32000.0,18258.0,16161.0,14483.0,10000.0,13000.0,50000.0,33138.0,29880.0,10000.0,5,2024-05-01,True,5
Kab. Pulang Pisau,2024,Juni,17500.0,13000.0,13000.0,11500.0,38000.0,40000.0,61429.0,150000.0,60000.0,41286.0,32000.0,18000.0,16286.0,14286.0,10000.0,13000.0,49800.0,32083.0,31348.0,10000.0,6,2024-06-01,True,6
Kab. Pulang Pisau,2024,Juli,17319.0,13000.0,13000.0,11500.0,28839.0,40000.0,59677.0,150000.0,72258.0,35677.0,31355.0,18000.0,16226.0,15000.0,10000.0,12903.0,47500.0,33742.0,29935.0,10000.0,7,2024-07-01,True,7
Kab. Pulang Pisau,2024,Agustus,17184.0,12823.0,13000.0,11100.0,23145.0,38645.0,46935.0,154138.0,79194.0,34290.0,30613.0,17613.0,16774.0,15000.0,10000.0,13000.0,46667.0,34407.0,29931.0,10000.0,8,2024-08-01,True,8
Kab. Pulang Pisau,2024,September,17000.0,12533.0,13000.0,10567.0,26533.0,39267.0,51833.0,160000.0,53500.0,34833.0,27970.0,17533.0,17433.0,15433.0,10000.0,13000.0,49783.0,40286.0,29040.0,10000.0,9,2024-09-01,True,9
Kab. Pulang Pisau,2024,Oktober,17000.0,13000.0,13000.0,10500.0,27367.0,40000.0,39167.0,160000.0,45333.0,36933.0,28800.0,17567.0,17567.0,16000.0,10000.0,13000.0,46667.0,35967.0,31722.0,10000.0,10,2024-10-01,True,10
Kab. Pulang Pisau,2024,November,17000.0,13000.0,13000.0,10500.0,40467.0,40000.0,36000.0,160000.0,39667.0,38067.0,28800.0,17233.0,17000.0,16000.0,10000.0,13000.0,48214.0,35533.0,29840.0,10000.0,11,2024-11-01,True,11
Kab. Pulang Pisau,2024,Desember,17217.0,13000.0,13000.0,9326.0,42522.0,41913.0,45217.0,160000.0,43913.0,37565.0,30261.0,18000.0,17000.0,16000.0,10000.0,13000.0,44211.0,30773.0,30000.0,10000.0,12,2024-12-01,True,12
Kab. Pulang Pisau,2025,Januari,17000.0,13000.0,13000.0,9326.0,31762.0,40048.0,80000.0,159634.0,85595.0,41475.0,32000.0,18000.0,17905.0,16667.0,10000.0,13119.0,43553.0,40579.0,30346.0,10000.0,1,2025-01-01,True,1
Kab. Pulang Pisau,2025,Februari,17000.0,13000.0,13000.0,9326.0,30226.0,40190.0,76325.0,160000.0,84217.0,38298.0,31929.0,18000.0,17821.0,16333.5,10000.0,13214.0,41179.0,35679.0,29640.0,10179.0,2,2025-02-01,True,2
Kab. Pulang Pisau,2025,Maret,17714.0,13315.0,12986.6,9326.0,37341.0,42400.0,81707.0,159762.0,116951.0,38238.0,29287.0,18012.0,17976.0,16000.0,10000.0,13024.0,34750.0,35500.0,30333.0,10000.0,3,2025-03-01,True,3
Kab. Pulang Pisau,2025,April,17736.0,13247.0,12973.2,9326.0,41299.0,44862.0,89157.0,160345.0,107723.0,36690.0,30308.0,18000.0,17943.0,16000.0,10000.0,12966.0,41576.0,39104.0,29687.0,10092.0,4,2025-04-01,True,4
Kab. Pulang Pisau,2025,Mei,17489.0,13000.0,12959.8,9326.0,32750.0,40663.0,67742.0,159785.0,70376.0,35129.0,30000.0,18130.0,18022.0,16000.0,10000.0,13000.0,46188.0,43011.0,29268.0,10000.0,5,2025-05-01,True,5
Kab. Pulang Pisau,2025,Juni,17063.0,13000.0,12946.4,9326.0,47414.0,40000.0,65247.0,159048.0,69852.0,35107.0,30000.0,18000.0,18138.0,16000.0,10000.0,13000.0,49375.0,39762.0,31731.0,10103.0,6,2025-06-01,True,6
Kab. Pulang Pisau,2025,Juli,17000.0,13000.0,12933.0,9326.0,42357.0,38314.0,62258.0,151613.0,87097.0,36331.0,31855.0,18000.0,17829.0,16000.0,10000.0,13000.0,44573.0,38831.0,31500.0,10065.0,7,2025-07-01,True,7
Kab. Pulang Pisau,2025,Agustus,17000.0,13387.0,12600.0,9326.0,50783.0,39946.0,55854.0,140000.0,71098.0,33040.0,30122.0,18000.0,17984.0,16000.0,10049.0,12976.0,47290.0,39516.0,29824.0,10000.0,8,2025-08-01,True,8
Kab. Pulau Morotai,2024,Januari,17000.0,15000.0,14422.75,15971.0,49786.0,52139.25,44643.0,115179.0,68000.0,45000.0,36179.0,17750.0,24646.25,10833.0,13000.0,15000.0,20000.0,20000.0,25000.0,12036.0,1,2024-01-01,True,1
Kab. Pulau Morotai,2024,Februari,17000.0,14700.0,14387.5,15964.0,52085.375,52991.5,38786.0,116071.0,50286.0,43679.0,36540.0,19893.0,25719.25,10833.0,13000.0,15000.0,27857.0,24107.0,25000.0,11614.0,2,2024-02-01,True,2
Kab. Pulau Morotai,2024,Maret,17000.0,13887.0,14138.5,15453.0,52467.0,54154.0,43083.0,126000.0,57967.0,45000.0,38245.0,19917.0,25947.625,11225.5,13000.0,15000.0,25833.0,25833.0,25000.0,12033.0,3,2024-03-01,True,3
Kab. Pulau Morotai,2024,April,17000.0,14731.0,14050.0,15000.0,59615.0,57405.625,30192.0,131538.0,51154.0,45000.0,39000.0,19442.0,26000.0,11903.0,12962.0,15000.0,25000.0,25000.0,25000.0,12038.0,4,2024-04-01,True,4
Kab. Pulau Morotai,2024,Mei,17000.0,15000.0,13936.75,14879.0,66956.5,55452.75,44483.0,130000.0,66552.0,45000.0,37614.0,20000.0,26000.0,11918.375,13000.0,15000.0,24828.0,25000.0,25000.0,12000.0,5,2024-05-01,True,5
Kab. Pulau Morotai,2024,Juni,17000.0,15296.0,14300.5,15000.0,60678.625,55917.5,62593.0,130000.0,65741.0,45000.0,37015.0,20000.0,26000.0,11610.0,13000.0,15407.0,25000.0,24167.0,25000.0,12111.0,6,2024-06-01,True,6
Kab. Pulau Morotai,2024,Juli,17000.0,15964.0,14106.25,15000.0,53214.0,52131.25,72857.0,130000.0,58214.0,45000.0,37116.75,20000.0,26000.0,11871.25,13000.0,15339.0,25000.0,25000.0,25000.0,12000.0,7,2024-07-01,True,7
Kab. Pulau Morotai,2024,Agustus,17000.0,16000.0,13750.0,15000.0,40167.0,49506.5,65000.0,130000.0,58833.0,45000.0,36975.0,20000.0,26000.0,12112.5,13000.0,14933.0,25000.0,24250.0,25000.0,12067.0,8,2024-08-01,True,8
Kab. Pulau Morotai,2024,September,17000.0,15783.0,13231.5,13000.0,40581.0,49537.5,60690.0,130000.0,72241.0,45000.0,35759.0,19697.25,22139.375,12988.25,13000.0,14897.0,26207.0,26207.0,25000.0,12310.0,9,2024-09-01,True,9
Kab. Pulau Morotai,2024,Oktober,17000.0,15719.0,12713.0,12000.0,43541.5,49492.75,47833.0,130000.0,67833.0,45000.0,35950.0,20000.0,22937.5,12892.0,13000.0,15000.0,27167.0,27167.0,25000.0,16000.0,10,2024-10-01,True,10
Kab. Pulau Morotai,2024,November,16497.0,15633.0,12600.0,12000.0,52832.5,53428.25,44833.0,130000.0,60000.0,44600.0,36267.0,20000.0,23257.5,12950.5,13000.0,15621.0,25833.0,25833.0,25000.0,16000.0,11,2024-11-01,True,11
Kab. Pulau Morotai,2024,Desember,16000.0,15000.0,12600.0,12000.0,58777.875,53607.75,46522.0,130000.0,66957.0,44826.0,36082.875,20107.0,23000.0,12823.25,13000.0,16000.0,27391.0,27391.0,25000.0,16000.0,12,2024-12-01,True,12
Kab. Pulau Morotai,2025,Januari,17784.0,15000.0,12600.0,17978.75,53426.0,52139.25,41638.0,130000.0,67775.0,45000.0,36778.0,19000.0,22061.0,10833.0,11920.0,13000.0,20238.0,20476.0,25000.0,16000.0,1,2025-01-01,True,1
Kab. Pulau Morotai,2025,Februari,17036.0,15482.0,12600.0,17556.875,50914.0,52991.5,47420.0,130179.0,59487.0,43643.0,34992.0,19009.0,22007.0,10833.0,12000.0,13000.0,20000.0,20000.0,25000.0,16000.0,2,2025-02-01,True,2
Kab. Pulau Morotai,2025,Maret,17000.0,15462.0,12600.0,18040.0,50000.0,54154.0,53312.0,134808.0,64041.0,45000.0,35000.0,19787.0,22000.0,11225.5,12000.0,13000.0,20000.0,20000.0,25000.0,16000.0,3,2025-03-01,True,3
Kab. Pulau Morotai,2025,April,17000.0,15519.0,12600.0,17560.625,50000.0,54114.0,56076.0,133654.0,59342.0,45000.0,35000.0,20000.0,22000.0,11903.0,12037.0,13023.0,21731.0,22115.0,25000.0,15975.0,4,2025-04-01,True,4
Kab. Pulau Morotai,2025,Mei,17000.0,15500.0,12600.0,15997.0,50000.0,55000.0,57955.0,134833.0,63375.0,45000.0,34984.0,20045.0,22000.0,11918.375,12000.0,13000.0,20000.0,20000.0,25000.0,16000.0,5,2025-05-01,True,5
Kab. Pulau Morotai,2025,Juni,17000.0,15483.0,12600.0,15456.125,50000.0,50667.0,57611.0,131833.0,61611.0,45000.0,33558.0,20000.0,22000.0,11610.0,12000.0,13033.0,20000.0,20000.0,25000.0,16000.0,6,2025-06-01,True,6
Kab. Pulau Morotai,2025,Juli,17517.0,16276.0,12600.0,15443.25,50000.0,50057.0,57931.0,130000.0,82816.0,45000.0,32948.0,20000.0,21986.0,11871.25,12000.0,13000.0,20000.0,20000.0,25000.0,16000.0,7,2025-07-01,True,7
Kab. Pulau Morotai,2025,Agustus,18000.0,17000.0,12600.0,15768.5,50000.0,49506.5,50422.0,133571.0,78578.0,45000.0,32125.0,20000.0,21935.0,12112.5,12000.0,13000.0,20179.0,20179.0,25000.0,16018.0,8,2025-08-01,True,8
Kab. Pulau Taliabu,2024,Januari,15000.0,13000.0,,12429.0,45909.0,41045.0,55909.0,130000.0,77727.0,50000.0,28318.0,18636.0,24646.25,23000.0,10955.0,14045.0,25333.0,26136.0,25000.0,16000.0,1,2024-01-01,False,1
Kab. Pulau Taliabu,2024,Februari,15379.0,13379.0,,12429.0,52085.375,46759.0,51379.0,130000.0,45862.0,50000.0,28345.0,18500.0,25000.0,22500.0,10214.0,15000.0,25500.0,25000.0,25000.0,16000.0,2,2024-02-01,False,2
Kab. Pulau Taliabu,2024,Maret,18235.0,16542.0,,12429.0,44833.0,51458.0,58500.0,130208.0,55833.0,49988.0,33938.0,19817.0,24708.0,22173.5,11000.0,14783.0,25625.0,25000.0,25000.0,16000.0,3,2024-03-01,False,3
Kab. Pulau Taliabu,2024,April,18808.0,16769.0,,12429.0,51538.0,55058.0,56058.0,130385.0,57692.0,50115.0,32567.0,19442.0,23404.0,21667.0,11188.0,15000.0,26818.0,25958.0,25000.0,14712.0,4,2024-04-01,False,4
Kab. Pulau Taliabu,2024,Mei,17429.0,15000.0,,12429.0,55179.0,55452.75,69893.0,130000.0,72500.0,50000.0,32107.0,20000.0,23000.0,21653.375,11089.0,15000.0,30000.0,25179.0,24545.454545454544,15036.0,5,2024-05-01,False,5
Kab. Pulau Taliabu,2024,Juni,17000.0,14905.0,,12429.0,52095.0,55857.0,68810.0,130476.0,69762.0,50000.0,32143.0,20000.0,23219.0,21834.0,11433.0,15048.0,27916.5,25714.0,24090.90909090909,14952.0,6,2024-06-01,False,6
Kab. Pulau Taliabu,2024,Juli,17000.0,14568.0,,12429.0,50250.0,52131.25,75955.0,130000.0,78045.0,50000.0,29114.0,20000.0,23091.0,21677.25,11333.0,14818.0,25833.0,26364.0,23636.36363636364,14636.0,7,2024-07-01,False,7
Kab. Pulau Taliabu,2024,Agustus,17000.0,14826.0,,12429.0,39478.0,49506.5,68022.0,130000.0,86565.0,50000.0,27500.0,20000.0,23043.0,21532.5,11068.0,15000.0,26667.0,27826.0,23181.81818181818,14087.0,8,2024-08-01,False,8
Kab. Pulau Taliabu,2024,September,17000.0,14500.0,,12429.0,40581.0,49262.0,65048.0,130000.0,60714.0,50000.0,28357.0,19697.25,22139.375,19740.25,11000.0,15000.0,30000.0,29762.0,22727.272727272728,14143.0,9,2024-09-01,False,9
Kab. Pulau Taliabu,2024,Oktober,17000.0,14023.0,,12429.0,43541.5,49492.75,56227.0,130000.0,64273.0,50000.0,30409.0,20000.0,22937.5,20492.0,11018.0,15000.0,30000.0,25455.0,22272.727272727272,14023.0,10,2024-10-01,False,10
Kab. Pulau Taliabu,2024,November,17000.0,14048.0,,12429.0,51048.0,52619.0,56143.0,130000.0,61952.0,50000.0,30286.0,20000.0,23000.0,21082.5,11000.0,15000.0,30000.0,25714.0,21818.181818181816,14000.0,11,2024-11-01,False,11
Kab. Pulau Taliabu,2024,Desember,17000.0,14067.0,,12429.0,55980.0,53607.75,53833.0,130000.0,63533.0,49838.75,29267.0,19980.0,23000.0,20500.0,11000.0,15000.0,30000.0,25000.0,21363.636363636364,14000.0,12,2024-12-01,False,12
Kab. Pulau Taliabu,2025,Januari,16321.0,14000.0,,12429.0,50000.0,52139.25,56000.0,127222.0,79643.0,49909.0,29357.0,20000.0,24357.0,18000.0,10250.0,14571.0,30000.0,25000.0,20909.090909090908,13858.0,1,2025-01-01,False,1
Kab. Pulau Taliabu,2025,Februari,16289.0,14333.0,,12000.0,51250.0,52991.5,63214.0,128143.0,65533.0,50000.0,29705.0,20000.0,23158.0,17571.0,10000.0,14649.0,29305.0,24026.0,20454.545454545456,14807.0,2,2025-02-01,False,2
Kab. Pulau Taliabu,2025,Maret,16376.0,15160.0,,11000.0,55625.0,54154.0,65893.0,128700.0,79018.0,49988.0,31658.0,20000.0,22707.0,18000.0,10736.0,14267.0,37857.0,27672.0,20000.0,14380.0,3,2025-03-01,False,3
Kab. Pulau Taliabu,2025,April,15983.0,15200.0,,11000.0,55686.0,57405.625,62157.0,127381.0,77843.0,50000.0,36393.0,20000.0,22578.0,18000.0,10629.0,14313.0,40000.0,28359.0,25000.0,14484.0,4,2025-04-01,False,4
Kab. Pulau Taliabu,2025,Mei,16055.0,15339.0,,11000.0,54576.0,55452.75,68644.0,127459.0,86186.0,50000.0,31557.0,20000.0,22641.0,17980.0,10648.0,14326.0,36251.0,29341.0,25000.0,14495.0,5,2025-05-01,False,5
Kab. Pulau Taliabu,2025,Juni,16051.0,15330.0,,11000.0,52755.0,55917.5,69898.0,130517.0,84184.0,50000.0,29793.0,20000.0,23345.0,18009.0,10659.0,14333.0,44583.0,29458.0,25000.0,14443.0,6,2025-06-01,False,6
Kab. Pulau Taliabu,2025,Juli,17800.0,16426.0,,11000.0,51250.0,52131.25,73846.0,127500.0,97588.0,50000.0,29900.0,20000.0,23333.0,18000.0,10652.0,14333.0,40000.0,29667.0,25000.0,14489.0,7,2025-07-01,False,7
Kab. Pulau Taliabu,2025,Agustus,20030.25,17660.625,,11000.0,61849.0,49506.5,57324.0,127500.0,72329.0,50000.0,30425.0,20000.0,23494.0,18000.0,10989.0,14310.0,40000.0,30000.0,25000.0,14500.0,8,2025-08-01,False,8
Kab. Puncak,2024,Januari,18362.5,15811.5,14422.75,17978.75,55808.625,52139.25,91892.75,175795.0,122626.875,50000.0,37850.75,20097.5,24646.25,16000.0,13597.625,16919.0,64024.5,50896.25,52217.25,20000.0,1,2024-01-01,True,1
Kab. Puncak,2025,Mei,19604.25,16490.0,13936.75,15997.0,66956.5,55452.75,86878.75,178034.25,103536.625,53228.25,37614.0,20638.0,26322.375,16731.0,13748.0,16967.0,63265.5,51410.75,51799.0,20000.0,5,2025-05-01,True,5
Kab. Puncak,2025,Juni,19193.625,16709.5,14300.5,15456.125,60678.625,55917.5,91865.0,179750.0,100589.5,52120.75,37532.125,20915.5,26357.25,16564.5,13888.25,17000.0,62547.0,50795.5,52689.875,20000.0,6,2025-06-01,True,6
Kab. Puncak,2025,Juli,19707.5,17558.75,14106.25,15443.25,68170.25,52131.25,84709.25,176187.5,104093.0,52422.25,37116.75,21239.0,26302.5,16721.0,13953.5,17000.0,63341.5,50974.375,53029.5,20000.0,7,2025-07-01,True,7
Kab. Puncak,2025,Agustus,20030.25,17660.625,14114.875,15768.5,87500.0,49506.5,72378.0,175104.375,105927.25,51097.5,36975.0,21042.5,26245.5,16796.5,13946.25,17000.0,64843.75,50810.0,52646.0,20000.0,8,2025-08-01,True,8
Kab. Puncak Jaya,2024,Januari,18362.5,15811.5,,17978.75,55808.625,52139.25,91892.75,175795.0,122626.875,52255.5,37850.75,20097.5,24646.25,16000.0,13597.625,16919.0,64024.5,50896.25,52217.25,20000.0,1,2024-01-01,False,1
Kab. Puncak Jaya,2024,Februari,18901.0,16965.0,,17556.875,52085.375,52991.5,98091.0,175000.0,105518.0,51348.625,36540.0,20733.0,25719.25,16250.0,13607.0,16925.0,62583.875,51159.875,52100.0,20000.0,2,2024-02-01,False,2
Kab. Puncak Jaya,2024,Maret,20000.0,17959.125,,18040.0,56727.75,54154.0,95196.25,179495.0,120000.0,49988.0,38463.375,21160.0,25947.625,16695.5,13567.625,16829.375,62686.5,50983.625,52415.0,20000.0,3,2024-03-01,False,3
Kab. Puncak Jaya,2024,April,20094.0,17000.0,,17560.625,62700.375,57405.625,89891.625,182621.25,122692.0,51923.0,39305.875,21050.5,26145.0,16863.0,13628.0,16842.125,64014.75,52001.5,51917.0,20000.0,4,2024-04-01,False,4
Kab. Puncak Jaya,2024,Mei,19604.25,16490.0,,15997.0,66956.5,55452.75,86878.75,178034.25,103536.625,53228.25,37614.0,20638.0,26322.375,16731.0,13748.0,16967.0,63265.5,51410.75,51799.0,20000.0,5,2024-05-01,False,5
Kab. Puncak Jaya,2024,Juni,19193.625,16709.5,,15456.125,60678.625,55917.5,91865.0,181164.25,100589.5,50000.0,37532.125,20915.5,26357.25,16564.5,13888.25,17000.0,62547.0,50795.5,52689.875,20000.0,6,2024-06-01,False,6
Kab. Puncak Jaya,2024,Juli,19707.5,17558.75,,15443.25,68170.25,52131.25,84709.25,176187.5,104093.0,52422.25,37116.75,21239.0,26302.5,16721.0,13953.5,17000.0,63341.5,50974.375,53029.5,20000.0,7,2024-07-01,False,7
Kab. Puncak Jaya,2024,Agustus,20030.25,17660.625,,15768.5,87500.0,49506.5,72378.0,175104.375,105927.25,51097.5,36975.0,21042.5,26245.5,16796.5,13946.25,17000.0,64843.75,50810.0,52646.0,20000.0,8,2024-08-01,False,8
Kab. Puncak Jaya,2024,September,19576.875,15783.0,,14926.125,40581.0,49537.5,74483.375,170909.0,99052.25,50000.0,36353.75,19697.25,22139.375,16214.0,13627.25,17346.625,64273.0,50798.5,49925.25,20000.0,9,2024-09-01,False,9
Kab. Puncak Jaya,2024,Oktober,19440.0,15719.0,,15000.0,43541.5,49492.75,65402.0,170000.0,84018.0,50000.0,36199.625,20015.0,22937.5,16500.0,13725.0,17054.5,64473.75,51077.125,50538.375,20000.0,10,2024-10-01,False,10
Kab. Puncak Jaya,2024,November,18892.5,15783.5,,15229.5,52832.5,53428.25,58008.625,170000.0,78791.0,50261.125,36812.875,20023.5,23257.5,17000.0,13751.75,17023.5,65099.375,50165.125,50769.375,20000.0,11,2024-11-01,False,11
Kab. Puncak Jaya,2024,Desember,18343.125,15821.0,,15212.5,58777.875,53607.75,62976.5,170000.0,76337.125,49838.75,36082.875,20107.0,23748.125,17517.0,13616.75,17081.5,64204.875,50206.5,52994.75,20000.0,12,2024-12-01,False,12
Kab. Purbalingga,2024,Januari,14443.0,13395.0,12278.0,12100.0,29286.0,35000.0,57524.0,135000.0,36286.0,34238.0,26095.0,16176.0,17214.0,13867.0,10238.0,12619.0,28667.0,34000.0,32095.0,9500.0,1,2024-01-01,True,1
Kab. Purbalingga,2024,Februari,16163.0,15290.0,12278.0,12100.0,30150.0,35000.0,66900.0,135000.0,50900.0,35583.0,27750.0,16447.0,17300.0,14082.0,10000.0,12500.0,31867.0,34833.0,33900.0,11867.0,2,2024-02-01,True,2
Kab. Purbalingga,2024,Maret,16194.0,15187.0,12278.0,11606.0,31871.0,35984.0,46919.0,134839.0,45839.0,38581.0,30258.0,17000.0,16484.0,14751.0,10000.0,12500.0,31323.0,33774.0,34419.0,12000.0,3,2024-03-01,True,3
Kab. Purbalingga,2024,April,15679.0,14104.0,12278.0,11175.0,48304.0,40464.0,39911.0,142857.0,36911.0,38375.0,28268.0,17000.0,16000.0,15236.0,10036.0,12429.0,31339.0,33536.0,33625.0,12000.0,4,2024-04-01,True,4
Kab. Purbalingga,2024,Mei,15000.0,12627.0,12278.0,10957.0,45917.0,40000.0,39533.0,138833.0,29883.0,36733.0,28717.0,17600.0,16000.0,15108.0,10000.0,12017.0,31117.0,32667.0,32633.0,12000.0,5,2024-05-01,True,5
Kab. Purbalingga,2024,Juni,14148.0,12300.0,12278.0,10800.0,37056.0,39111.0,40648.0,135000.0,32056.0,36074.0,27519.0,17000.0,16037.0,15274.0,9926.0,12000.0,31519.0,33481.0,33833.0,11815.0,6,2024-06-01,True,6
Kab. Purbalingga,2024,Juli,14167.0,12447.0,12500.0,10800.0,28300.0,37167.0,34600.0,135000.0,52667.0,35633.0,26933.0,16617.0,16000.0,15300.0,10000.0,11983.0,31033.0,32967.0,33333.0,12277.0,7,2024-07-01,True,7
Kab. Purbalingga,2024,Agustus,14500.0,12500.0,12034.0,10790.0,21741.0,37000.0,33776.0,135000.0,50259.0,35397.0,26086.0,16500.0,16000.0,15362.0,10000.0,11931.0,29966.0,32379.0,32414.0,10138.0,8,2024-08-01,True,8
Kab. Purbalingga,2024,September,14500.0,12500.0,12000.0,10800.0,22815.0,36630.0,20630.0,135000.0,31833.0,34593.0,24685.0,16648.0,16000.0,16194.0,10000.0,12000.0,29778.0,32556.0,32741.0,10000.0,9,2024-09-01,True,9
Kab. Purbalingga,2024,Oktober,14500.0,12500.0,12000.0,10800.0,25097.0,36677.0,19774.0,135000.0,37871.0,36387.0,25500.0,17000.0,16000.0,16200.0,10000.0,12000.0,30177.0,32952.0,32339.0,10000.0,10,2024-10-01,True,10
Kab. Purbalingga,2024,November,14500.0,12500.0,12000.0,10800.0,36293.0,37655.0,18603.0,135000.0,28966.0,36155.0,25845.0,17000.0,16759.0,17364.0,10000.0,12000.0,30034.0,32534.0,31621.0,10000.0,11,2024-11-01,True,11
Kab. Purbalingga,2024,Desember,14500.0,12409.0,11859.0,10671.0,37774.0,38645.0,39182.0,134833.0,41682.0,36235.0,28811.0,17000.0,18564.0,17984.0,9846.0,12066.0,28776.0,32569.0,31655.0,10000.0,12,2024-12-01,True,12
Kab. Purbalingga,2025,Januari,14500.0,12494.0,12112.0,8765.0,35036.0,40000.0,58089.0,135000.0,75537.0,36033.0,27022.0,16984.0,20000.0,17571.0,8023.0,11849.0,33787.0,33973.0,34067.0,10000.0,1,2025-01-01,True,1
